;link;type;rating;count;title;country;size;percentage;year;badge;price;main_description;usps;secondary_description;taste;complementaries;grape;label;certificate;producer_description;producer
10;https://www.gall.nl/valdivieso-sauvignon-blanc-wit-75cl-387630.html;Fresh Prince;4.4;199.0;Valdivieso Sauvignon Blanc;Chili;75CL;12%;2022;2e halve prijs;6.59;Chileense sauvignon blanc met een Nieuw-Zeelandse touch. De wijnmaker van Valdivieso, Brett David Jackson, is namelijk een ‘Kiwi’. Verfrissend: crisp & clean.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Chileense sauvignon blanc met een Nieuw-Zeelandse touch. De wijnmaker van Valdivieso, Brett David Jackson, is namelijk een 'Kiwi'. Geen wonder dat je in deze wijn uit de Central Valley die typische Nieuwe Wereld-sauvignon tonen kan ontdekken.Schenk deze sauvignon blanc bij groene asperges, salades met verse bladspinazie of bij Hollandse garnalen.;sappigen groene appel;salades ,geitenkaasen het aperitief;Sauvignon blanc;Bevat sulfur dioxide and sulfits;3 keer bekroond;Valdivieso is als eerste wijnhuis in Zuid-Amerika in 1879 begonnen met de productie van mousserende wijnen. Pas honderd jaar later startte de familie met het maken van stille wijnen. Hun filosofie is om de best mogelijke druiven te gebruiken en de typiciteit en de smaak van de druiven zoveel mogelijk in tact te houden. Zo mag de smaak van houtlagering nooit te dominant zijn. Met het ideale wijnklimaat in Chili en de grote zorg voor de druiven, brengt het domein inmiddels geweldige wijnen voort, die internationaal vele prijzen in de wacht slepen. Maar het belangrijkste is misschien wel dat een uitstekende prijs-kwaliteitverhouding kenmerkend is voor al hun wijnen.;Valdivieso
11;https://www.gall.nl/piccini-memoro-rosso-rood-75cl-100803.html;Easy Rider;4.6;200.0;Piccini Memoro Rosso;Italië;75CL;14%;2020;2e halve prijs;7.98;Bijzondere Italiaanse wijn gemaakt van 40% primitivo uit Puglia, 30% montepulciano uit de Abruzzen, 20% nero d’Avola uit Sicilië en 10% merlot uit Veneto.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Memoro Rosso is namelijk een blend van vier verschillende druivensoorten uit vier verschillende uithoeken van het land. 40% primitivo uit Puglia, 30% montepulciano uit de Abruzzen, 20% nero d'Avola uit Sicilië en 10% merlot uit Veneto. Uiteraard moet de wijn worden gedeclasseerd tot het laagste niveau: een landwijn. Maar dan wél een met een uitzonderlijke kwaliteit.;fruitig,sappigen rode kers;patéen antipasti;Primitivo, Montepulciano d'Abruzzo, Nero d'avola, Merlot;Bevat sulfur dioxide and sulfits;4 keer bekroond;Piccini is het op vier na grootste wijnbedrijf in Toscane. Qua grootte volgt dit familiebedrijf op beroemde namen als Antinori, Banfi, Ruffino en Frescobaldi. Piccini bestaat al sinds 1882 en momenteel is de vierde generatie aan het roer. Belangrijke waarden van dit bedrijf zijn innovatie en een streven naar consequente kwaliteit en klanttevredenheid. Altijd met de waarde van hun familietradities in gedachten. Inmiddels beschikt het bedrijf over zes verschillende domeinen. Hiervan zijn vier domeinen gelegen in Toscane: Piccini, Valiano, Villa al Cortile en Tenuta Moraia. Daarnaast een domein in Basilicata: Regio Cantina. Tenslotte Torre Mora, gelegen op Sicilië onder de rook van de Etna.;Piccini
12;https://www.gall.nl/valdivieso-chardonnay-wit-75cl-387614.html;Big White;4.4;199.0;Valdivieso Chardonnay;Chili;75CL;12%;2022;2e halve prijs;6.59;Deze Chileense chardonnay van de Nieuw-Zeelandse wijnmaker Brett David Jackson is jaar na jaar van constante kwaliteit. Hij is toegankelijk, romig en rond met tropisch fruit.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Tot 1980 was Valdivieso dé Chileense specialist op het gebied van mousserende wijnen. Met de komst van de Nieuw-Zeelandse wijnmaker Brett David Jackson werd de focus verlegt naar stille wijnen. En daar zijn we hem nog altijd dankbaar voor. Want zijn chardonnay is jaar na jaar van constante kwaliteit. Schenk hem bij warm gerookte zalm met crème fraîche, bieslook en citroensap.;rond,soepel,zachten tropisch fruit;gebakken visen romige saus;Chardonnay;Bevat sulfur dioxide and sulfits;9 keer bekroond;Valdivieso is als eerste wijnhuis in Zuid-Amerika in 1879 begonnen met de productie van mousserende wijnen. Pas honderd jaar later startte de familie met het maken van stille wijnen. Hun filosofie is om de best mogelijke druiven te gebruiken en de typiciteit en de smaak van de druiven zoveel mogelijk in tact te houden. Zo mag de smaak van houtlagering nooit te dominant zijn. Met het ideale wijnklimaat in Chili en de grote zorg voor de druiven, brengt het domein inmiddels geweldige wijnen voort, die internationaal vele prijzen in de wacht slepen. Maar het belangrijkste is misschien wel dat een uitstekende prijs-kwaliteitverhouding kenmerkend is voor al hun wijnen.;Valdivieso
13;https://www.gall.nl/la-palma-reserva-carmenere-rood-75cl-383708.html;Easy Rider;4.4;200.0;La Palma Reserva Carmenère;Chili;75CL;14%;2021;2e halve prijs;6.98;Carmenère is een bijzondere druif die bezig is aan zijn tweede leven. Ooit was hij uitgestorven gewaand, maar hij is herontdekt door de Chilenen die hem direct hebben omarmd als nationale trots.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Cachapoal Valley staat bekend om haar gunstige omstandigheden voor het verbouwen van carmenère druiven. Geen wonder dat Vina La Rosa hier zo'n lekkere wijn van weet te maken. Deze intense wijn ligt qua smaak tussen cabernet sauvignon en merlot in ligt. Je proeft daarnaast de duidelijke hout- en moccatonen.Belangrijk voor Viña la Rosa is het duurzaam produceren.;braam,mocca,zwarte chocoladeen intens;gebraden rood vlees;Carmenère;Bevat sulfur dioxide and sulfits;5 keer bekroond;Opgericht in 1824 is Viña la Rosa een van Chili’s oudste wijnbedrijven. In 1824 besloot don Francisco Ignacio, een ‘hacienda’ te kopen voor zijn eerstgeboren zoon. Hij werd verliefd op het mooie landschap van Cachapoal Valley, 120 kilometer onder Santiago. Hij kocht de ‘hacienda’ van de eerste president van Chili, Manual Encalada. De koop omvatte niet alleen de boerderij maar in de deal zaten ook wijnvaten, wijnkelders en uit Frankrijk geïmporteerde druivenranken. Sindsdien heeft de familie zich vol passie op de wijnbouw gestort. Inmiddels staat de zesde generatie aan het roer van dit wijnbedrijf. Viña la Rosa is tevens de producent van de La Palma wijnen.;Viña La Rosa
14;https://www.gall.nl/la-palma-reserva-chardonnay-wit-75cl-387843.html;Big White;4.3;200.0;La Palma Reserva Chardonnay;Chili;75CL;13%;2021;2e halve prijs;6.98;De term Reserva heeft betrekking op de gedeeltelijke houtrijping die de wijn krijgt. 35% van de wijn rijpt namelijk 4 tot 6 maanden op Franse eikenhouten vaten. Hierdoor krijgt de wijn een hint van vanille en veel lengte.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De term Reserva bij deze Chileense chardonnay slaat op de een gedeeltelijke houtrijping die deze La Palma krijgt. 35% van de wijn rijpt namelijk 4 tot 6 maanden op Franse eikenhouten vaten. Hierdoor krijgt de wijn een hint van vanille en veel lengte. Daarnaast proef je ananas, peer, gele appel, abrikoos en perzik. Schenk hem bij pulpo a la plancha, zelfgemaakte krabsalade, coquilles of kreeft. Ook heerlijk in combinatie met een salade met gerookte zalm.;rond,krachtigen mango;gerookte visen quiches;Chardonnay;Bevat sulfur dioxide and sulfits;3 keer bekroond;Opgericht in 1824 is Viña la Rosa een van Chili’s oudste wijnbedrijven. In 1824 besloot don Francisco Ignacio, een ‘hacienda’ te kopen voor zijn eerstgeboren zoon. Hij werd verliefd op het mooie landschap van Cachapoal Valley, 120 kilometer onder Santiago. Hij kocht de ‘hacienda’ van de eerste president van Chili, Manual Encalada. De koop omvatte niet alleen de boerderij maar in de deal zaten ook wijnvaten, wijnkelders en uit Frankrijk geïmporteerde druivenranken. Sindsdien heeft de familie zich vol passie op de wijnbouw gestort. Inmiddels staat de zesde generatie aan het roer van dit wijnbedrijf. Viña la Rosa is tevens de producent van de La Palma wijnen.;Viña La Rosa
15;https://www.gall.nl/stonelake-chardonnay-wit-75cl-117358.html;Big White;4.1;108.0;Stonelake Chardonnay;Chili;75CL;12,5%;2022;2e halve prijs;;20% van deze Chileense chardonnay komt tijdens de fermentatie in contact met Frans eiken. Dit geeft een romig mondgevoel. Daarnaast citroen, ananas en een lichte mineraliteit.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Stonelake is een submerk van de grote Chileense producent Valdivieso. De chardonnay-druiven voor de Stonelake komen uit de Central Valley in Chili. De wijn rijpt drie maanden op zijn gistcellen (sur lie) en 20% van de wijn komt tijdens de fermentatie in contact met Frans eiken. Dit geeft de wijn een aangenaam romig mondgevoel. Daarnaast proef je citroen, ananas en een lichte mineraliteit. Serveer hem op 10 graden als aperitief, bij gegrilde vis of bij gerechten met kip of kalkoen.;tropisch fruiten rond;roomsauzen;Chardonnay;Bevat sulfur dioxide and sulfits;1 keer bekroond;Valdivieso is als eerste wijnhuis in Zuid-Amerika in 1879 begonnen met de productie van mousserende wijnen. Pas honderd jaar later startte de familie met het maken van stille wijnen. Hun filosofie is om de best mogelijke druiven te gebruiken en de typiciteit en de smaak van de druiven zoveel mogelijk in tact te houden. Zo mag de smaak van houtlagering nooit te dominant zijn. Met het ideale wijnklimaat in Chili en de grote zorg voor de druiven, brengt het domein inmiddels geweldige wijnen voort, die internationaal vele prijzen in de wacht slepen. Maar het belangrijkste is misschien wel dat een uitstekende prijs-kwaliteitverhouding kenmerkend is voor al hun wijnen.;Valdivieso
16;https://www.gall.nl/chapelle-du-bois-merlot-rood-75cl-196533.html;Easy Rider;4.4;77.0;Chapelle du Bois Merlot;Frankrijk;75CL;12,5%;2021;2e halve prijs;5.69;Een van de oudste wijnen uit het assortiment van Gall & Gall. Soepel rood uit de Languedoc met veel trouwe fans vanwege de prijs-kwaliteitverhouding. Sappig en toegankelijk met pruimen en kersen.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Deze Merlot is super fruitig van smaak. Niet voor niets één van de alleroudste wijnen uit het assortiment van Gall & Gall. Een rode wijn met veel trouwe fans. Trek deze Franse wijn eens open voor een gezellige borrel met vrienden. Altijd goed.;pruim,kersen sappig;pasta met tomatensausen de borrel;Merlot;Bevat sulfur dioxide and sulfits;;Bij LGI bekijken ze wat jij wilt in plaats van wat het product biedt. En dus is alles mogelijk! Doordat veel druiventelers bij dit bedrijf zijn aangesloten, is er voor elke wens een geschikte partij druiven en bijbehorende wijnmakerstechniek. Want uiteindelijk heeft ieder zo zijn eigen smaak.;LGI SAS
17;https://www.gall.nl/arrogant-frog-single-vineyard-chardonnay-les-cres-wit-75cl-128961.html;Big White;4.4;124.0;Arrogant Frog Single Vineyard Chardonnay Les Cres;Frankrijk;75CL;13,5%;2021;2e halve prijs;8.65;Deze intense Chardonnay wordt van druiven gemaakt van speciaal geselecteerde wijngaarden. Vol heerlijk rijp mangofruit en de smaak van boter.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];En toch is de wijn verrukkelijk fris waardoor hij niet te zwaar wordt. Proeven dus.  Jean-Claudes missie was: goede en betaalbare wijn maken voor de moderne wijndrinker, want een dure wijn is niet altijd persé een goede. Lees meer over de wijnen van Arrogant Frog en het wijnhuis  Les Domaines Paul Mas.;tropisch fruit,balansen geconcentreerd;romige sauzenen gebakken vis;Chardonnay;Bevat sulfur dioxide and sulfits;1 keer bekroond;Een van de beste wijnmakers uit de Languedoc is Jean-Claude Mas, eigenaar van Les Domaines Paul Mas. Hij maakt niet alleen geweldige wijnen, maar hij beschikt ook over goede marketing skills en een flinke dosis zelfspot. Jean-Claude is namelijk de bedenker van het merk Arrogant Frog. Een verwijzing naar de manier waarop buitenlanders de Fransen zien. Een eigenzinnig volk met bijzondere tradities en gebruiken. Binnen de range van Arrogant Frog is er voor iedere wijnliefhebber altijd wel een favoriete wijn te vinden. Je kan kiezen uit ongeveer 20 verschillende wijnen variërend van biologisch tot single vineyard. Allemaal herkenbaar aan de vrolijke kikker op het etiket.;Les Domaines Paul Mas
18;https://www.gall.nl/mount-vernon-sauvignon-blanc-wit-75cl-386936.html;Fresh Hammer;4.7;199.0;Mount Vernon Sauvignon Blanc;Nw.-Zeeland;75CL;12,5%;2022;2e halve prijs;10.65;Nieuw-Zeelandse sauvignon blanc op z’n best. Alles wat je ruikt is groen van kleur: vers gemaaid gras, appel, kiwi en limoen. Intens en knallend fris met passiefruit. Perfect aperitief of bij sushi.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Deze sauvignon blanc is heerlijk aromatisch met duidelijke tonen van passiefruit, citrus en pasgemaaid gras. Een zeer intense smaak, maar toch subtiel en elegant.;grapefruit,eleganten lange afdronk;schaal- en schelpdierenen sushi;Sauvignon blanc;Bevat sulfur dioxide and sulfits;7 keer bekroond;Lawson’s Dry Hills is een middelgroot wijnbedrijf uit het Nieuw-Zeelandse wijngebied Marlborough. De meest noordelijk gelegen wijnstreek van het Zuidereiland. De druiven zijn aangeplant in 1980 en sinds 1992 wordt er wijn op de markt gebracht onder de naam Lawson’s Dry Hills. De bekendste wijn van dit domein is Mount Vernon Sauvignon Blanc, een benchmark voor ‘nieuwe wereld’ stijl sauvignon. Daarnaast wordt er onder andere merknamen wijn gemaakt. Bijvoorbeeld onder de eigen naam Lawson’s Dry Hills. Deze wijnen zijn gemaakt van Elzasser druiven zoals riesling, pinot gris, pinot noir en de specialiteit van het huis: gewürztraminer. Alle wijnen van Lawson’s Dry Hills worden gemaakt volgens de principes van 'sustainable winegrowing’.;Lawson’s Dry Hills
19;https://www.gall.nl/argento-seleccion-chardonnay-wit-75cl-388971.html;Big White;4.2;70.0;Argento Selección Chardonnay;Argentinië;75CL;13%;2021;2e halve prijs;7.98;De naam Argento betekent ‘typisch Argentijns’. Voor deze chardonnay uit Mendoza staan de druiven op hoogte aangeplant. Hij is krachtig en vol van smaak met tropisch fruit en een romige structuur.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Gemaakt van druiven van speciaal geselecteerde wijngaarden. Lekker vol en bijna romig van smaak.  Wist je dat de flessen van Bodega Argento voor 35% bestaan uit gerecycled glas? Lees dit en meer over de wijnen van Bodega Argento.;soepel,zacht,tropisch fruiten vol;gebakken visen romige saus;Chardonnay;Bevat sulfur dioxide and sulfits;4 keer bekroond;Bodega Argento ligt in het Argentijnse Mendoza. Om precies te zijn in Cruz de Piedra. Het wijnhuis is omringd door wijngaarden en olijfbomen en kijkt uit over het Andesgebergte. Sinds 1998 maakt Argento pure, elegante, fruitige wijnen van druiven die groeien aan de voet van de Andes. In 2012 is Argento overgenomen door de Argentijnse zakenman Alejandro Bulgheroni. Hij heeft een hoge kwaliteitsstandaard en probeert de wijnen zo duurzaam en milieuvriendelijk mogelijk te produceren. Argento betekent zilver in het Latijn, maar de Argentijnen gebruiken dat woord ook als ze verwijzen naar iets dat typisch Argentijns is.;Argento
20;https://www.gall.nl/valdivieso-winemakers-reserva-cabernet-sauvignon-rood-75cl-387568.html;Easy Rider;4.3;175.0;Valdivieso Winemaker's Reserva Cabernet Sauvignon;Chili;75CL;13,5%;2020;2e halve prijs;7.29;De Nieuw-Zeelandse wijnmaker Brett David Jackson zorgt jaar in jaar uit voor een soepele wijn met stevige tannines. Je proeft cassis, zwarte bessen en frambozen. Rond en zacht met specerijen.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Fruitaroma's van frambozen, aardbeien en zwarte bessen komen je tegemoet! Naast een subtiele lichte krudigheid. Dit is een rode wijn met een heerlijke fruitigheid en heel veel smaak.Wist je dat Valdivieso eerst uitsluitend begon met het produceren van mousserende wijnen. Pas later kwamen hier rode en witte wijnen bij. Lees meer over Valdivieso!;rijp,cassisen houtrijping;rundvlees ,lamsvleesen kaas;Cabernet sauvignon;Bevat sulfur dioxide and sulfits;2 keer bekroond;Valdivieso is als eerste wijnhuis in Zuid-Amerika in 1879 begonnen met de productie van mousserende wijnen. Pas honderd jaar later startte de familie met het maken van stille wijnen. Hun filosofie is om de best mogelijke druiven te gebruiken en de typiciteit en de smaak van de druiven zoveel mogelijk in tact te houden. Zo mag de smaak van houtlagering nooit te dominant zijn. Met het ideale wijnklimaat in Chili en de grote zorg voor de druiven, brengt het domein inmiddels geweldige wijnen voort, die internationaal vele prijzen in de wacht slepen. Maar het belangrijkste is misschien wel dat een uitstekende prijs-kwaliteitverhouding kenmerkend is voor al hun wijnen.;Valdivieso
21;https://www.gall.nl/bruce-jack-cabernet-sauvignon-rood-75cl-145157.html;Easy Rider;3.4;5.0;Bruce Jack Cabernet Sauvignon;Zuid-Afrika;75CL;14%;2019;2e halve prijs;7.98;De wijnen van Bruce Jack zijn opvallend en herkenbaar. Op het etiket van deze wijn staat als smaakomschrijving: “Mint chocolate crunch with a twirl of blueberry”.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De Zuid-Afrikaanse wijnen van Bruce Jack zijn opvallend en herkenbaar. Deze 100% cabernet sauvignon wordt gemaakt van druiven afkomstig uit de Western Cape. Op het etiket van deze wijn staat als smaakomschrijving: 'Mint chocolate crunch with a twirl of blueberry'. En dat kan kloppen, want je proeft cassis, bramen en ander zwart fruit met chocola en stevige tannines. Schenk hem bij rood vlees van de barbecue, lamsvlees of gegrilde aubergine. Ook lekker bij oude kazen.;cassis,bramenen chocolade;lamsvleesen gegrilde aubergine;Cabernet sauvignon;Bevat sulfur dioxide and sulfits;;Bruce Jack is een bijzondere persoonlijkheid. Deze Zuid-Afrikaanse surfer, voormalig rugbyspeler en wijngenie heeft eerst gewerkt bij een van de grootste wijnbedrijven ter wereld (Accolade Wines). Daarna is hij wijn gaan maken bij The Drift (in het Zuid-Afrikaanse Overberg) en tegenwoordig maakt hij wijn onder zijn eigen naam: Bruce Jack Wines. Je zou kunnen zeggen dat wat Top Gear heeft gedaan voor de auto industrie gelijk is aan wat Bruce Jack aan het doen is voor de wijn industrie. Zijn motto is dan ook dat kwaliteitswijn voor iedereen bereikbaar moet zijn. De wijnen die onder zijn naam op de markt verschijnen zijn herkenbaar aan een opvallend etiket met bijzondere namen, scherpe teksten en opvallende smaakomschrijvingen.;Bruce Jack wines
22;https://www.gall.nl/tokara-sauvignon-blanc-wit-75cl-380350.html;Fresh Hammer;4.6;29.0;Tokara Sauvignon Blanc;Zuid-Afrika;75CL;13,5%;2022;2e halve prijs;10.65;Tokara is een van de beste en meest gunstig gelegen wijnhuizen van Zuid-Afrika. Het domein ligt op 400 meter hoogte en profiteert zo van voldoende verkoeling. Je proeft groene appel en limoen.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];In deze witte wijn ruik je kenmerkende aroma's van guave en kweepeer met daaronder groenere tonen als van asperges en vers gemaaid gras. De wijn heeft een lekker frisse smaak waarin je verse Granny Smith appel herkent. Dit is een ideale wijn voor een warme zomerse dag.;fris,krachtig,appelen peer;schaal- en schelpdieren;Sauvignon blanc;Bevat sulfur dioxide and sulfits;6 keer bekroond;Tokara behoort tot de top van Zuid-Afrika. Ze maken gebruik van de nieuwste technieken om de rijpheid van hun druiven te controleren. Bijvoorbeeld door infraroodfoto's. Daarnaast werken ze zorgvuldig om zoveel mogelijk diversiteit van planten en dieren in het landgoed te hebben zodat de natuurlijke leefomgeving zoveel mogelijk in tact bijft. Er zijn inmiddels zelfs luipaarden teruggekeerd die 's nachts door de wijngaarden lopen.;Tokara
23;https://www.gall.nl/valdivieso-winemakers-reserva-chardonnay-wit-75cl-387681.html;Fruit Lover;4.4;200.0;Valdivieso Winemaker's Reserva Chardonnay;Chili;75CL;13%;2021;2e halve prijs voor premium;7.29;Paradepaardje van Valdivieso is deze Winemaker Reserva, waarbij die winemaker dan Brett David Jackson is. Deze ‘Kiwi’ maakt wijnen waarbij het fruit de hoofdrol speelt.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Valdivieso is de meest bekroonde Chileense producent van de Challenge International du Vin. Dit is Frankrijks grootste internationale wijnconcours dat jaarlijks gehouden wordt in Bordeaux. Paradepaardje van Valdivieso is de Chardonnay Winemaker Reserva, waarbij die winemaker dan Brett David Jackson is. Deze 'Kiwi' maakt wijnen waarbij het fruit de hoofdrol speelt. In dit geval is dat tropisch fruit zoals ananas. Daarnaast proef je romigheid, mineraliteit en vers geperste citroen.;rond,tropisch fruiten vanille;gerookte zalm ,visen romige saus;Chardonnay;Bevat sulfur dioxide and sulfits;2 keer bekroond;Valdivieso is als eerste wijnhuis in Zuid-Amerika in 1879 begonnen met de productie van mousserende wijnen. Pas honderd jaar later startte de familie met het maken van stille wijnen. Hun filosofie is om de best mogelijke druiven te gebruiken en de typiciteit en de smaak van de druiven zoveel mogelijk in tact te houden. Zo mag de smaak van houtlagering nooit te dominant zijn. Met het ideale wijnklimaat in Chili en de grote zorg voor de druiven, brengt het domein inmiddels geweldige wijnen voort, die internationaal vele prijzen in de wacht slepen. Maar het belangrijkste is misschien wel dat een uitstekende prijs-kwaliteitverhouding kenmerkend is voor al hun wijnen.;Valdivieso
24;https://www.gall.nl/yealands-reserve-sauvignon-blanc-wit-75cl-382795.html;Fresh Hammer;4.8;33.0;Yealands Reserve Sauvignon Blanc;Nw.-Zeeland;75CL;13,5%;2021;2e halve prijs;11.98;Makkelijk herkenbare Nieuw-Zeelandse sauvignon blanc. Explosief van smaak met passiefruit, citrus, Granny Smith en groene kruiden. Dankzij zijn knallende aroma’s de ideale begeleider van Aziatische gerechten met vis, bijvoorbeeld sushi, Thaise crab cakes en Vietnamese spring rolls met garnalen.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];In het Nieuw-Zeelandse wijngebied Marlborough heeft men zich bijna volledig toegelegd op de productie van sauvignon blanc. Er wordt zelfs beweerd dat de klimatologische omstandigheden ter plekke nog gunstiger zijn voor deze druif dan in de Franse Loire-vallei. Wijnmaker Peter Yealands is gespecialiseerd in duurzaam ondernemen. Deze Reserve Sauvignon Blanc is extreem verkwikkend en knalt je glas uit met passiefruit, grapefruit, groene appel, kiwi en limoen. Je schenkt hem als levendige en opwekkende borrelwijn. Ook heerlijk bij gegrilde scampi, céviche van zeebaars of bij sushi.;intens,passiefruiten grapefruit;cevicheen gegrilde scampi's;Sauvignon blanc;Bevat sulfur dioxide and sulfits;2 keer bekroond;Ooit was het een ruig kustlandschap van ravijnen, geulen en kloven. Nu groeien er druiven op een glooiend terrein waar alles in teken staat van duurzaamheid. Tussen de wijnranken grazen schapen om de grond op natuurlijke wijze te bemesten. Vogels zitten tussen de druiven, en mogen daarvan snoepen ook. Verder zie je zonneschermen en windturbines. En alles bij Yealands Estate in Nieuw-Zeeland wordt gerecycled. Van druiventakken en droesem tot afvalwater, verpakkingsmateriaal en glas. Yealands Estate wil dan ook het meest duurzame wijnbedrijf ter wereld worden. Bij Yealands Estate worden de Clearwater Cove, Breaker Bay en Whales Tale wijnen gemaakt.;Yealands
25;https://www.gall.nl/beacon-hill-sauvignon-blanc-wit-75cl-120049.html;Fresh Hammer;3.7;16.0;Beacon Hill Sauvignon Blanc;Zuid-Afrika;75CL;12%;2022;2e halve prijs;;Drink deze wijn zo jeugdig mogelijk. Dan proef je tropisch fruit zoals guave en meloen met kruisbessen. Een heerlijke wijn voor bij de borrel of bij mosselen.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Voor deze Zuid-Afrikaanse sauvignon blanc worden de druiven 's nachts geoogst. Dat geeft frisheid aan de wijn. Om extra smaak te krijgen rijpt de wijn nog enige tijd sur lie (op de dode gistcellen) na de fermentatie. Drink deze wijn zo jeugdig mogelijk. Dan proef je tropisch fruit zoals guave en meloen met kruisbessen. Een heerlijke wijn voor bij de borrel. Ook aan tafel kan je deze wijn schenken. Bijvoorbeeld in combinatie met een salade geitenkaas, gebakken vis met verse citroen of bij een traditioneel mosselpannetje.;guave,meloenen kruisbes;mosselen;Sauvignon blanc;1 keer bekroond;;Van Loveren is het grootste familie wijnbedrijf van Zuid-Afrika. In 1937 werd het bedrijf – voorheen bekend onder de naam Goudmyn – overgenomen door Hennie Retief Sr. en zijn vrouw Jean. Op verzoek van Jean werd het estate uit Robertson vernoemd naar een voorouder van haar: Christina van Loveren. Christina nam in de 17e eeuw de boot naar Zuid-Afrika met alleen haar bruidskist. Deze prachtige bruidskist is van generatie op generatie overgegaan en staat nog steeds in de ‘tasting room’. Van Loveren produceert veel wijnen onder verschillende merken met als doel ‘to offer a wine for each palate and every occasion’.;Van Loveren
26;https://www.gall.nl/arrogant-frog-malbec-syrah-rood-75cl-102598.html;Easy Rider;4.5;137.0;Arrogant Frog Malbec Syrah;Frankrijk;75CL;13,5%;2021;2e halve prijs;8.69;Zuid-Franse blend van 80% malbec en 20% syrah. Krachtig met rijpe pruimen, cassis, mokka en specerijen. Dankzij een korte houtrijping proef je vanille en zoethout. Barbecue-wijn bij uitstek!;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De Arrogant Frog wijnen van wijnmaker Jean-Claude Mas uit de Languedoc zijn een groot succes. De druiven voor deze wijnen komen van 20 hectare van de beste wijngaarden van Limoux. Deze blend bestaat uit 80% malbec en 20% syrah. Een deel van de blend krijgt een korte houtrijping op nieuwe eikenhouten vaten. Dit geeft een vanille en zoethout aroma aan de afdronk. Jean-Claudes missie was: goede en betaalbare wijn maken voor de moderne wijndrinker, want een dure wijn is niet altijd persé een goede.;krachtig,pruimen mokka;barbecue;Malbec, Syrah;Bevat sulfur dioxide and sulfits;5 keer bekroond;Een van de beste wijnmakers uit de Languedoc is Jean-Claude Mas, eigenaar van Les Domaines Paul Mas. Hij maakt niet alleen geweldige wijnen, maar hij beschikt ook over goede marketing skills en een flinke dosis zelfspot. Jean-Claude is namelijk de bedenker van het merk Arrogant Frog. Een verwijzing naar de manier waarop buitenlanders de Fransen zien. Een eigenzinnig volk met bijzondere tradities en gebruiken. Binnen de range van Arrogant Frog is er voor iedere wijnliefhebber altijd wel een favoriete wijn te vinden. Je kan kiezen uit ongeveer 20 verschillende wijnen variërend van biologisch tot single vineyard. Allemaal herkenbaar aan de vrolijke kikker op het etiket.;Les Domaines Paul Mas
